id,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
1007,-0.13854705,-0.02050555,-0.16131577,-1.62439382,0.29526183,1.32862520,0.52595943
1008,-0.08907555,-0.50867081,-0.23521972,-2.00794411,0.22446702,1.22087193,0.59300178
1009,-0.07107204,-0.36455509,-0.19704056,-1.89916170,0.27357632,1.26078153,0.61112154
1010,0.06149450,-0.58896220,-0.05456249,-1.95927393,0.35742679,1.17954206,0.94131523
1011,0.13350818,-0.23385943,0.09351724,-1.58524311,0.43433136,1.24707019,1.15012002
1012,-0.16962454,-0.04890765,-0.19709897,-1.66710329,0.27555424,1.33022606,0.46845514
1013,0.05696033,-0.08706869,0.03627465,-1.50044572,0.40067676,1.27093637,0.98736411
1014,-0.09042788,-0.52235091,-0.24495196,-2.02351999,0.20440732,1.21294582,0.56042194
1015,-0.33143181,0.22134012,-0.20231342,-1.47578800,0.26375648,1.33759391,0.29247987
1016,-0.01684567,-0.47780666,-0.14783132,-1.93092048,0.29111394,1.21384180,0.73552614
1017,-0.13919804,-0.20515741,-0.21662784,-1.81287658,0.25945988,1.30223763,0.48279470
1018,-0.20067266,-0.26780689,-0.32338458,-1.88360250,0.17200534,1.30958450,0.33599496
1019,-0.12142439,-0.15054415,-0.18858340,-1.74325740,0.28153381,1.30723441,0.54301763
1020,0.04666848,0.13652761,0.07217662,-1.30157578,0.38623998,1.30410314,0.98844761
1021,-0.18535012,-0.20318872,-0.29861486,-1.82685506,0.19169705,1.29225862,0.35488778
1022,0.11372423,-0.11573406,0.10636862,-1.47860575,0.43783364,1.27249110,1.14734697
1023,-0.17239356,-0.16404407,-0.25685543,-1.79841936,0.22288249,1.31658018,0.40318292
1024,-0.13219373,-0.34499615,-0.28568661,-1.92171967,0.18884723,1.26922774,0.45420116
1025,0.05659160,-0.19440950,0.00740809,-1.62469232,0.38715023,1.27594721,0.95001298
1026,0.08724242,-0.09581706,0.07046121,-1.50915635,0.42000064,1.28245473,1.03804326
1027,0.04083398,-0.26766402,-0.04506678,-1.71653950,0.36971530,1.26392591,0.87784880
1028,0.04344396,-0.02042597,0.02244703,-1.47868574,0.38825479,1.29503310,0.94762486
1029,0.08924010,-0.29265979,0.04373560,-1.66086447,0.41578332,1.24576926,1.06064093
1030,0.13903764,-0.36759475,0.07969100,-1.69496202,0.43793309,1.22513807,1.15201652
1031,-0.00327355,-0.34654158,-0.08746377,-1.81134951,0.33999845,1.24766397,0.81737560
1032,-0.08861923,-0.34963965,-0.20751551,-1.90226102,0.25397953,1.27941954,0.57277447
1033,0.01607674,-0.42063898,-0.09344146,-1.86985219,0.32838923,1.22978699,0.83105367
1034,-0.25464272,0.10772283,-0.23249185,-1.54876244,0.23727880,1.32681084,0.31132632
1035,-0.12267783,-0.02942735,-0.14479622,-1.62987936,0.30180892,1.33154690,0.57135701
1036,-0.09052154,-0.62390459,-0.31447282,-2.11607528,0.14186357,1.18357146,0.48636919
1037,-0.12262240,-0.48288137,-0.31894347,-2.01867414,0.16843002,1.19897211,0.47636020
1038,-0.07480386,-0.38425827,-0.17742652,-1.89953804,0.26167336,1.24467146,0.63201451
1039,0.01508263,-0.01547596,0.02314190,-1.49440682,0.39770222,1.30396223,0.89670759
1040,0.06685337,-0.11994280,0.03817810,-1.53325951,0.39709088,1.26788807,1.01544988
1041,-0.17062242,0.20924234,-0.07679204,-1.40169430,0.34535864,1.32957804,0.58936584
1042,0.07049298,-0.34614241,-0.00781800,-1.75273573,0.38244948,1.24692905,0.95544928
1043,-0.10653120,-0.34384862,-0.23951048,-1.89961374,0.23350282,1.27218807,0.52539343
1044,-0.13458675,-0.18955842,-0.21601191,-1.78360605,0.25771013,1.30595875,0.50386715
1045,-0.38586044,-0.14175642,-0.49570155,-1.95244777,0.00978223,1.40260243,-0.06409179
1046,-0.28151196,-0.41401654,-0.51079684,-2.11680722,0.03376611,1.30615973,0.10714999
1047,-0.06621826,-0.39054814,-0.19644973,-1.93162429,0.28473088,1.27146554,0.63242155
1048,-0.22995441,-0.34173083,-0.41092151,-1.96208107,0.08489855,1.26625943,0.22600676
1049,0.03321025,-0.16104862,-0.00838961,-1.61025727,0.38223919,1.28404713,0.92669362
1050,-0.12879813,-0.33033532,-0.24350765,-1.89160883,0.22300231,1.27485478,0.49319571
1051,-0.00057016,0.18982734,0.06254843,-1.28022444,0.40178367,1.31840050,0.92247641
1052,-0.23977807,-0.04101202,-0.27425027,-1.70667338,0.21856417,1.34151745,0.31327933
1053,0.01492697,-0.21547486,-0.04218096,-1.67943323,0.36349922,1.27721620,0.87028211
1054,0.08613688,-0.41818768,-0.01148927,-1.80207288,0.38866106,1.23376441,1.00078821
1055,-0.28596377,0.35457468,-0.08847285,-1.29422700,0.33283669,1.35342932,0.45138222
1056,0.07905756,-0.35409206,0.00557262,-1.73900664,0.40123644,1.24094927,1.00906241
1057,-0.09273273,-0.07359640,-0.10423494,-1.62654722,0.31879660,1.31196225,0.64041322
1058,-0.03523590,-0.23932485,-0.11833408,-1.76418269,0.32283238,1.29016018,0.73269838
1059,-0.18568727,-0.32764408,-0.32239005,-1.91873276,0.15424998,1.26501536,0.36395103
1060,-0.19136475,-0.27190271,-0.34725073,-1.89864206,0.14427799,1.28715789,0.30137950
1061,0.09535301,-0.50987190,-0.00647318,-1.85796583,0.39380088,1.20282364,1.03643405
1062,-0.13028449,-0.23703164,-0.24218562,-1.83271062,0.24380581,1.29238081,0.48230296
1063,-0.08468162,-0.64352709,-0.27117848,-2.10671234,0.18893245,1.15018260,0.58343387
1064,0.01416352,-0.50935924,-0.11180516,-1.94574153,0.32275882,1.21649575,0.81306547
1065,-0.16628817,-0.49240679,-0.39535093,-2.04563856,0.09983262,1.21921432,0.35089445
1066,-0.12229237,-0.26142016,-0.23965877,-1.84983921,0.23280407,1.30419457,0.49036121
1067,-0.10610512,-0.33161688,-0.21843731,-1.89246726,0.24017124,1.26855087,0.55212784
1068,0.09030625,-0.18890834,0.05253973,-1.56885493,0.40942746,1.26057744,1.05862164
1069,-0.24310060,-0.25364473,-0.39465696,-1.91098034,0.10558033,1.30149233,0.20998491
1070,-0.21295512,-0.16674805,-0.30194426,-1.83176005,0.19405629,1.34095681,0.31437951
1071,-0.06335753,-0.54997736,-0.23721382,-2.03486371,0.22671618,1.21196139,0.60346866
1072,-0.04917587,-0.21767955,-0.12199674,-1.76077664,0.32140025,1.28806674,0.69101393
1073,-0.18557070,0.15901411,-0.11613988,-1.46253467,0.32305977,1.32771695,0.54347754
1074,-0.27623957,-0.17235467,-0.41469336,-1.89696276,0.10411711,1.33770204,0.14349276
1075,0.04193190,-0.25645095,-0.03342550,-1.71125972,0.36791316,1.27093649,0.89920366
1076,0.11753535,-0.41240594,0.03448245,-1.75559700,0.41476843,1.22143590,1.08272648
1077,0.11100531,-0.13633786,0.09360937,-1.49449170,0.43290582,1.25968087,1.13122630
1078,-0.04836278,-0.24447234,-0.12419068,-1.77034318,0.32149270,1.28928983,0.70717937
1079,-0.22738762,-0.13896120,-0.33469030,-1.79855740,0.16332263,1.32134998,0.25611311
1080,0.06577685,0.07951811,0.06587704,-1.34533370,0.40703151,1.29031169,1.00728405
1081,-0.14390232,-0.27248350,-0.25661308,-1.86619318,0.22232753,1.28605402,0.45528579
1082,-0.26013002,-0.13646598,-0.38537693,-1.84055626,0.13864700,1.33537972,0.18784235
1083,-0.20755401,0.03180484,-0.18919605,-1.59828544,0.27238876,1.33120453,0.42290848
1084,0.04102023,-0.32830644,-0.03527381,-1.76570427,0.37557951,1.25048506,0.90148687
1085,-0.30002084,0.21146289,-0.18497327,-1.44518220,0.27167255,1.33121395,0.31898248
1086,-0.15361497,0.18879050,-0.10822391,-1.41752934,0.32625189,1.36374784,0.56792009
1087,-0.19941337,-0.02839161,-0.22116244,-1.68979418,0.26311845,1.34009683,0.39725232
1088,-0.06249002,-0.13350806,-0.11566667,-1.67978776,0.31768304,1.32116079,0.69713968
1089,-0.08400346,-0.45517731,-0.22055957,-1.96079266,0.23966287,1.22733676,0.59284502
1090,-0.16656542,-0.39332432,-0.35077477,-1.96464169,0.13849349,1.23657441,0.36440271
1091,-0.17456375,-0.29482937,-0.30718136,-1.89890635,0.18155317,1.29510081,0.37055123
1092,-0.12561846,-0.33620602,-0.25855896,-1.90086424,0.22789328,1.25606668,0.48824602
1093,-0.12453753,-0.09502821,-0.16583750,-1.68457973,0.29323110,1.32088959,0.54923767
1094,-0.22485700,-0.04082842,-0.26380268,-1.70455897,0.22425605,1.33883202,0.32924831
1095,0.00558783,-0.12047501,-0.02000123,-1.60071003,0.37840673,1.28957427,0.85874087
1096,0.05191304,-0.26197228,-0.02587721,-1.69936848,0.37786520,1.26295340,0.92678040
1097,-0.33779332,0.22284487,-0.23159412,-1.44899702,0.23610298,1.34306753,0.23487197
1098,-0.30214885,0.04793649,-0.29983267,-1.64926159,0.20451869,1.34193766,0.22764592
1099,0.02160549,-0.16767170,-0.01074330,-1.62781775,0.36881086,1.28156030,0.91523331
1100,-0.21049161,0.00632732,-0.21395573,-1.63663876,0.26609930,1.33630860,0.41610891
1101,0.15360907,-0.10718575,0.12078646,-1.43663907,0.44058296,1.24609756,1.18725109
1102,-0.01109904,-0.42603913,-0.13121542,-1.90741813,0.30436376,1.23251557,0.77098817
1103,0.01397772,-0.28962705,-0.05434924,-1.74727249,0.36435696,1.25251842,0.86551279
1104,-0.08631833,-0.15560474,-0.14135388,-1.72366583,0.31383178,1.31210732,0.63483983
1105,-0.08483231,-0.21141717,-0.15967855,-1.77467310,0.28777909,1.30897343,0.61402017
1106,-0.15424266,-0.15101740,-0.23823279,-1.75783670,0.24361472,1.32346332,0.44053233
1107,-0.08396088,-0.22888245,-0.16714841,-1.78904307,0.27804339,1.28819788,0.61514306
1108,-0.15580995,-0.21736199,-0.24542692,-1.82561564,0.23289986,1.31276858,0.44514608
1109,-0.08699319,-0.31196001,-0.19312963,-1.85708857,0.26786840,1.27363229,0.59207398
1110,0.08613053,0.12344494,0.11472055,-1.29119909,0.42357773,1.29670703,1.05228269
1111,-0.22739738,0.04845414,-0.19677442,-1.60689080,0.26721346,1.32772064,0.39412826
1112,-0.02597970,0.06788531,-0.00654893,-1.44823086,0.38198295,1.31448996,0.82087630
1113,-0.03798927,-0.46585110,-0.17602485,-1.96102619,0.26342866,1.22187972,0.67315066
1114,-0.06812686,-0.51983225,-0.23444015,-2.01403856,0.21253794,1.19537246,0.60755348
1115,0.04157913,-0.45044994,-0.05646149,-1.86494029,0.35517520,1.22030056,0.89942700
1116,0.03536433,-0.13912271,-0.00962771,-1.60672581,0.38163823,1.28135145,0.90093178
1117,-0.15495259,-0.20341010,-0.27128267,-1.82851994,0.22360711,1.30739975,0.41217542
1118,-0.15817899,-0.29595095,-0.29634836,-1.88827360,0.18373288,1.27955782,0.40340537
1119,0.02421010,-0.40669826,-0.06350745,-1.84550345,0.35796407,1.22964466,0.86650097
1120,-0.15638542,-0.22655910,-0.24505141,-1.82620490,0.23437500,1.30786836,0.45254141
1121,-0.10337593,-0.34802625,-0.22318828,-1.89938068,0.23960321,1.25760615,0.54950166
1122,-0.29913515,0.22779423,-0.17094854,-1.46095824,0.29192781,1.32759464,0.36264551
1123,-0.17426327,-0.47187430,-0.37010875,-2.03130126,0.10679556,1.23225176,0.35743743
1124,-0.13883369,-0.34562084,-0.25212958,-1.90919769,0.21319397,1.26533782,0.48571581
1125,-0.09750894,-0.14454401,-0.15269223,-1.72584581,0.29887864,1.32088888,0.58823186
1126,-0.04361673,-0.40063044,-0.15097681,-1.90246367,0.29661235,1.24352610,0.69811171
1127,0.04959916,-0.24260722,-0.00799463,-1.67347109,0.38150391,1.27080846,0.94210225
1128,0.06832442,-0.02623891,0.06231578,-1.44467187,0.40978777,1.28773105,1.03338802
1129,-0.05162794,-0.07983848,-0.07052257,-1.60785925,0.33396623,1.30855739,0.74468517
1130,0.03937581,-0.42849642,-0.06282785,-1.84835100,0.36177054,1.22298145,0.89517391
1131,0.07721063,-0.07750316,0.08629175,-1.47993898,0.41320828,1.27973378,1.06771028
1132,0.10508558,-0.25412348,0.08501974,-1.61870122,0.42449465,1.25483024,1.10300815
1133,0.04186198,-0.29317886,-0.03824229,-1.73853469,0.36497459,1.26164687,0.90108341
1134,-0.21375537,-0.16830239,-0.31565425,-1.81872797,0.18311314,1.32463849,0.29399192
1135,-0.08269206,-0.14503287,-0.13732311,-1.69549119,0.29165709,1.31583560,0.60314900
1136,-0.01880507,-0.32534298,-0.11636520,-1.83986151,0.32052627,1.26816368,0.76073450
1137,-0.12091438,-0.47671342,-0.30113515,-2.00417876,0.16691619,1.21630645,0.46825290
1138,0.08037299,-0.02144159,0.11227725,-1.43484211,0.43911302,1.28731716,1.07138455
1139,-0.07845449,-0.09449548,-0.11270974,-1.64476287,0.32085967,1.30559528,0.67386132
1140,-0.23464456,-0.06971194,-0.30295706,-1.73910201,0.18981181,1.33320117,0.26624829
1141,0.05557947,-0.25480899,-0.00868469,-1.68842638,0.38632253,1.26474762,0.94135135
1142,0.05894119,-0.27713865,-0.00875659,-1.70350981,0.37987271,1.25707388,0.94711596
1143,0.06871213,-0.06610368,0.04470826,-1.48473692,0.40657642,1.28716695,1.01962829
1144,-0.23827952,-0.04953143,-0.29625925,-1.70080674,0.21972412,1.34075034,0.27919537
1145,-0.28727570,-0.23561008,-0.46288544,-1.92190397,0.05186243,1.30101740,0.08863814
1146,-0.16673273,-0.32052034,-0.28521517,-1.94911015,0.20177807,1.32725012,0.44355166
1147,-0.15150893,-0.19475359,-0.22387004,-1.81335557,0.24697737,1.30057228,0.47431308
1148,0.04418808,-0.16152577,0.00713570,-1.60051227,0.39053687,1.28209841,0.93331987
1149,-0.21944989,0.01763761,-0.18580672,-1.63289225,0.28995600,1.33978879,0.42721248
1150,-0.09793268,-0.11728795,-0.15356231,-1.69231093,0.30664855,1.30967414,0.60483569
1151,-0.03588583,-0.16191576,-0.06963903,-1.66038072,0.34392139,1.28965640,0.78401417
1152,-0.05830257,-0.08227281,-0.08964574,-1.62348402,0.32726163,1.31805623,0.67068452
1153,-0.27449208,-0.09378614,-0.36296606,-1.79173863,0.14494446,1.33486545,0.17107157
1154,-0.20230949,-0.17513052,-0.29636797,-1.80586684,0.19139750,1.30803037,0.35267299
1155,0.02306449,-0.25863135,-0.03293790,-1.70384717,0.37115571,1.26385939,0.89050299
1156,-0.30633694,0.10494499,-0.24717152,-1.57610166,0.24593027,1.34354603,0.30172634
1157,0.02151483,-0.22393593,-0.02800863,-1.68714273,0.36679459,1.27724540,0.88044804
1158,-0.15352166,0.07062341,-0.13404363,-1.54001963,0.30222493,1.32890618,0.55054146
1159,-0.04356810,-0.47489196,-0.16864032,-1.94835353,0.27832898,1.22052944,0.68659693
1160,0.03229485,-0.31860402,-0.05714779,-1.77137315,0.36433306,1.25687110,0.87702173
1161,0.04485610,-0.32769886,-0.02528653,-1.75498426,0.37942263,1.24793661,0.92867780
1162,-0.10750733,-0.32076120,-0.22629499,-1.88207233,0.24200995,1.28706610,0.53452241
1163,-0.28405896,0.13435844,-0.23028010,-1.56560886,0.26333860,1.36574006,0.33034229
1164,-0.14718224,-0.23943453,-0.24646920,-1.82573164,0.24038295,1.30341697,0.45065093
1165,-0.15673384,-0.26250482,-0.28593698,-1.87160516,0.20225175,1.30094552,0.41279769
1166,-0.17366338,-0.14731973,-0.24263251,-1.76722252,0.23764239,1.31882918,0.43026024
1167,0.00737390,0.00395565,0.02123671,-1.46492028,0.39103630,1.29568827,0.90908581
1168,-0.18287253,-0.21769375,-0.31426299,-1.84277809,0.17509536,1.30190742,0.34264952
1169,-0.38069603,0.32913160,-0.17042953,-1.39778280,0.30238602,1.37232172,0.30413896
1170,0.15366471,-0.35234639,0.12170614,-1.65441179,0.46871281,1.22349501,1.23948121
1171,-0.00771019,-0.11940153,-0.05114148,-1.61397636,0.35871717,1.29289234,0.82514369
1172,-0.24421768,-0.09067909,-0.31328189,-1.76170623,0.18621406,1.33681428,0.26504344
1173,-0.20896235,-0.08096772,-0.27179176,-1.73145878,0.21983489,1.32723153,0.33968246
1174,-0.04939109,-0.29686284,-0.13999400,-1.81144857,0.31337067,1.27505648,0.69144833
1175,0.17430907,-0.20245767,0.16517684,-1.48188674,0.46392003,1.23781681,1.28924513
1176,-0.14008740,-0.11948100,-0.21111190,-1.73232198,0.26942551,1.32801580,0.48510641
1177,0.01239119,0.27663243,0.09617516,-1.19844234,0.41651294,1.34235632,0.99611086
1178,0.02455746,-0.49800339,-0.08760204,-1.92731059,0.34013534,1.20642495,0.84766924
1179,-0.11341508,-0.03326743,-0.13112342,-1.61026490,0.31638697,1.32655823,0.59832609
1180,-0.01472144,-0.20567676,-0.07436516,-1.71673906,0.34772295,1.29364240,0.77371705
1181,-0.05644953,-0.44068024,-0.21285388,-1.95929396,0.24667348,1.22964776,0.61793977
1182,-0.21169321,-0.22351696,-0.32115793,-1.84991395,0.16980758,1.29932225,0.30998456
1183,0.07290794,-0.08603188,0.04154621,-1.51154649,0.40136895,1.28699815,1.00346017
1184,-0.20538706,-0.11381409,-0.29171798,-1.77276647,0.20036049,1.32608795,0.32847542
1185,-0.20967957,0.08630769,-0.19658586,-1.54483664,0.26625594,1.31912088,0.39535242
1186,-0.01940827,-0.39554191,-0.12803322,-1.87734997,0.31251767,1.24450934,0.75117517
1187,0.03636314,-0.29216114,-0.05632371,-1.74209869,0.36727819,1.25591743,0.86000508
1188,-0.04001839,-0.09689085,-0.07533181,-1.63115776,0.35224161,1.31349754,0.74077910
1189,-0.19480687,-0.33329278,-0.37600148,-1.93808413,0.11341012,1.26340044,0.28474867
1190,-0.09784624,-0.59811252,-0.29276901,-2.09318757,0.16773145,1.19587886,0.52494943
1191,-0.01367281,-0.03725271,-0.03352195,-1.53221405,0.35976040,1.29017913,0.83694273
1192,-0.01775247,-0.55574518,-0.15602160,-2.00203609,0.28576463,1.19984460,0.73597604
1193,-0.18000114,-0.11188455,-0.27145001,-1.75872672,0.21792121,1.32705462,0.36823338
1194,-0.01616046,-0.33433723,-0.10794527,-1.82157624,0.32678109,1.24352038,0.76229757
1195,-0.33197543,0.04221274,-0.32239801,-1.68362272,0.18759012,1.35416496,0.17260377
1196,-0.07232225,-0.46396706,-0.21628046,-1.96960652,0.23440377,1.21246469,0.61786610
1197,-0.07732761,-0.25822344,-0.15954474,-1.80553830,0.29691961,1.29531896,0.63425893
1198,-0.13284443,-0.48239490,-0.31084567,-2.00772762,0.15914750,1.22069430,0.47033811
1199,0.02710474,-0.55094796,-0.10249759,-1.94074178,0.29434878,1.19014430,0.85576540
1200,0.07304035,-0.26480389,0.03736184,-1.65962827,0.39684680,1.25990748,1.02177405
1201,-0.07739858,-0.31169027,-0.20053595,-1.87035859,0.26899514,1.27511537,0.59443641
1202,-0.09622248,-0.34924069,-0.23358396,-1.90566909,0.23685654,1.25832117,0.53577596
1203,-0.15025076,-0.17119610,-0.23623401,-1.79091620,0.23769616,1.32530069,0.44227308
1204,-0.26054579,-0.16169441,-0.35358730,-1.82861853,0.15144064,1.33218551,0.19969897
1205,-0.03921178,-0.50331360,-0.19271651,-1.99374878,0.25926682,1.21756351,0.66057390
1206,-0.02824610,-0.33953780,-0.14325017,-1.84970438,0.29743677,1.26490223,0.70428640
1207,-0.16898820,-0.25497904,-0.28791165,-1.85747540,0.19589177,1.29785776,0.39140826
1208,0.03917575,-0.25556621,-0.01299021,-1.68791616,0.37892631,1.26302803,0.93209058
1209,-0.16614571,0.04907202,-0.15362912,-1.56067097,0.30067357,1.34381473,0.53714538
1210,-0.16336896,-0.32428449,-0.31302410,-1.91586018,0.16460191,1.26271594,0.38537663
1211,0.05439420,-0.00090945,0.06879942,-1.44272363,0.42603204,1.28979731,0.98761600
1212,-0.00591858,-0.23901610,-0.07641423,-1.73619616,0.35681841,1.28040457,0.81328195
1213,0.16011116,-0.20310062,0.13157669,-1.51159334,0.44292510,1.25140953,1.22021031
1214,0.17136881,0.02360167,0.19010188,-1.29707110,0.45610985,1.27707803,1.25653005
1215,-0.12597755,-0.21107316,-0.21630660,-1.80568469,0.25014126,1.31743920,0.50788105
1216,-0.10963351,-0.01249580,-0.12757957,-1.60035527,0.30359203,1.33401382,0.58456087
1217,-0.10600847,-0.32146427,-0.24394080,-1.89195204,0.23646860,1.26496518,0.51250166
1218,0.13076581,-0.24237303,0.07148378,-1.61664522,0.43237081,1.26264596,1.12671077
1219,0.03104191,-0.10355230,0.01346206,-1.56201446,0.38622546,1.28770602,0.93470687
1220,0.02094632,-0.00789421,-0.00686557,-1.46330082,0.35708192,1.31299555,0.89370203
1221,-0.02030618,0.05961424,-0.00250022,-1.44829142,0.37692076,1.31749332,0.83961874
1222,-0.02040550,-0.65873033,-0.20701894,-2.07548618,0.24357194,1.15860379,0.70246667
1223,-0.14140101,-0.05775342,-0.17814425,-1.66600716,0.28191158,1.32734227,0.51198679
1224,-0.11425525,-0.44854093,-0.29628539,-1.98168528,0.17217463,1.21987808,0.48666894
1225,-0.16639304,-0.40269279,-0.33873647,-1.99147999,0.13727809,1.26537240,0.36967719
1226,-0.04805915,-0.58059371,-0.20643058,-2.03229046,0.23410754,1.17198324,0.65731221
1227,0.04622996,-0.01394440,0.06068306,-1.49863923,0.42666134,1.32189238,1.00086832
1228,-0.12204972,-0.44925019,-0.29482627,-1.98962796,0.17177914,1.22255433,0.47989792
1229,-0.10205272,-0.33498475,-0.19885367,-1.88699567,0.26047930,1.26010883,0.57875299
1230,0.04365104,0.16909519,0.10626039,-1.26859343,0.42432261,1.31038892,1.03780866
1231,-0.01144864,-0.36646816,-0.12417892,-1.86083186,0.31436092,1.25438249,0.75151992
1232,0.02144057,-0.31830531,-0.06032222,-1.77908349,0.35395089,1.25987077,0.84934348
1233,-0.25123325,-0.02981515,-0.29839274,-1.72242773,0.20110483,1.34788191,0.25570947
1234,-0.06135808,-0.43320599,-0.20549110,-1.95866287,0.24766594,1.24315560,0.61058682
1235,0.02696830,-0.02287362,0.02463492,-1.48247588,0.39957383,1.29073775,0.93931907
1236,0.07581845,-0.26548395,0.01715681,-1.66665566,0.40320444,1.25731111,1.01385105
1237,0.06744096,-0.20520373,0.01015706,-1.60957873,0.39258873,1.25823581,0.98775679
1238,-0.05048518,-0.10676198,-0.07950792,-1.63102949,0.34276569,1.30905473,0.73503560
1239,-0.20524397,-0.28756532,-0.35932785,-1.92008650,0.14057389,1.29502702,0.26702321
1240,-0.10908291,-0.33769301,-0.25051695,-1.89986002,0.22814052,1.25061750,0.51807934
1241,-0.04887852,-0.29146332,-0.15308461,-1.82880259,0.29232454,1.27153623,0.65626431
1242,0.02937132,-0.73001063,-0.17047513,-2.12611675,0.28858045,1.17518389,0.82353002
1243,-0.24205489,-0.27586901,-0.40887883,-1.92551792,0.08674613,1.28439343,0.20032836
1244,-0.06047170,-0.46030903,-0.20441803,-1.96562564,0.25065690,1.21861911,0.62760741
